rxn	LB	UB
MMRNR00624	0	6.3508857167
MMRNR00625	0	5.6733232672
MMRNR00626	0	6.0606796161
MMRNR00627	0	6.7776465936
MMRNR00628	0	6.3508857167
MMRNR00629	0	5.6733232672
MMRNR00630	0	6.0606796161
MMRNR00631	0	6.7776465936
MMRNR00632	0	6.3508857167
MMRNR00633	0	5.6733232672
MMRNR00634	0	6.0606796161
MMRNR00635	0	6.7776465936
MMRNR00636	0	5.6191924064
MMRNR00637	0	5.6733232672
MMRNR00638	0	6.0606796161
MMRNR00639	0	6.7776465936
MMRNR00640	0	5.6191924064
MMRNR00641	0	5.6733232672
MMRNR00642	0	6.0606796161
MMRNR00643	0	6.7776465936
MMRNR00644	0	5.6191924064
MMRNR00645	0	5.6733232672
MMRNR00646	0	6.0606796161
MMRNR00647	0	6.7776465936
MMRNR00648	0	5.0668055656
MMRNR00649	0	5.6733232672
MMRNR00650	0	6.0606796161
MMRNR00651	0	6.7776465936
MMRNR00655	-6.7068623366	6.7068623366
MMRNR00656	-6.7068623366	6.7068623366
MMRNR00657	0	7.0789035352
MMRNR00658	0	5.5080378975
MMRNR00659	0	7.0789035352
MMRNR00660	-7.2377781919	7.2377781919
MMRNR00661	-3.9512437186	3.9512437186
MMRNR00662	-6.7068623366	6.7068623366
MMRNR00663	0	6.9945444091
MMRNR00664	0	4.9744322454
MMRNR00665	0	4.1588830834
MMRNR00666	0	6.9945444091
MMRNR00667	0	4.9744322454
MMRNR00668	0	3.9512437186
MMRNR00669	0	6.9945444091
MMRNR00670	0	4.9744322454
MMRNR00676	0	6.3508857167
MMRNR00677	0	5.6733232672
MMRNR00678	0	6.0606796161
MMRNR00679	0	6.7776465936
MMRNR00680	0	6.3508857167
MMRNR00681	0	5.6733232672
MMRNR00682	0	6.0606796161
MMRNR00683	0	6.7776465936
MMRNR00684	0	6.0606796161
MMRNR00685	0	6.7776465936
MMRNR00686	0	6.3508857167
MMRNR00687	0	5.6733232672
MMRNR00688	0	6.0606796161
MMRNR00689	0	6.7776465936
MMRNR00690	-6.2519038832	6.2519038832
MMRNR00691	0	6.9945444091
MMRNR00692	0	4.9744322454
MMRNR00693	0	5.8569803197
MMRNR00694	0	4.1588830834
MMRNR00695	0	6.9945444091
MMRNR00696	0	4.9744322454
MMRNR00697	0	5.8569803197
MMRNR00698	0	4.1588830834
MMRNR00699	0	6.3508857167
MMRNR00700	0	5.6733232672
MMRNR00701	0	6.0606796161
MMRNR00702	0	6.7776465936
MMRNR00703	0	6.3508857167
MMRNR00704	0	5.6733232672
MMRNR00705	0	6.0606796161
MMRNR00706	0	6.7776465936
MMRNR00707	0	6.3508857167
MMRNR00708	0	5.6733232672
MMRNR00709	0	6.0606796161
MMRNR00710	0	6.7776465936
MMRNR00711	0	6.3508857167
MMRNR00712	0	5.6733232672
MMRNR00713	0	6.0606796161
MMRNR00714	0	6.7776465936
MMRNR00715	0	6.3508857167
MMRNR00716	0	5.6733232672
MMRNR00717	0	6.0606796161
MMRNR00718	0	6.7776465936
MMRNR00719	-6.2519038832	6.2519038832
MMRNR00720	0	6.9945444091
MMRNR00721	0	4.9744322454
MMRNR00722	0	5.8569803197
MMRNR00723	0	4.1588830834
MMRNR00724	0	6.9945444091
MMRNR00725	0	4.9744322454
MMRNR00726	0	5.8569803197
MMRNR00727	0	4.1588830834
MMRNR00728	0	6.9945444091
MMRNR00729	0	4.9744322454
MMRNR00730	0	5.8569803197
MMRNR00731	0	4.1588830834
MMRNR00732	0	6.9945444091
MMRNR00733	0	4.9744322454
MMRNR00734	0	5.8569803197
MMRNR00735	0	4.1588830834
MMRNR00736	0	6.9945444091
MMRNR00737	0	4.9744322454
MMRNR00738	0	5.8569803197
MMRNR00739	0	4.1588830834
MMRNR00740	0	6.9945444091
MMRNR00741	0	4.9744322454
MMRNR00742	0	5.8569803197
MMRNR00743	0	4.1588830834
MMRNR00744	0	6.9945444091
MMRNR00745	0	4.9744322454
MMRNR00746	0	5.8569803197
MMRNR00747	0	4.1588830834
MMRNR00748	-6.0867747269	6.0867747269
MMRNR00749	0	6.9945444091
MMRNR00750	0	4.9744322454
MMRNR00751	0	5.8569803197
MMRNR00752	0	4.1588830834
MMRNR00753	0	6.9945444091
MMRNR00754	0	4.9744322454
MMRNR00755	0	5.8569803197
MMRNR00756	0	4.1588830834
MMRNR00757	-6.0867747269	6.0867747269
MMRNR00758	0	1000
MMRNR00760	-4.1431347264	4.1431347264
MMRNR00761	0	7.6333696497
MMRNR00763	0	2.7725887222
MMRNR00765	0	4.4960990909
MMRNR00766	0	7.6333696497
MMRNR00767	0	1000
MMRNR00769	0	4.7125287043
MMRNR00770	0	1000
MMRNR00771	0	7.414372058
MMRNR00772	0	4.4960990909
MMRNR00773	0	5.6733232672
MMRNR00774	0	1000
MMRNR00776	0	7.414372058
MMRNR00777	0	1.8971199849
MMRNR00778	0	4.3567088267
MMRNR00779	0	4.3567088267
MMRNR00780	0	3.6375861597
MMRNR00782	0	6.7526597084
MMRNR00783	0	5.4567446031
MMRNR00784	0	5.4567446031
MMRNR00785	0	5.4567446031
MMRNR00786	0	5.4567446031
MMRNR00787	0	5.4567446031
MMRNR00788	0	5.4567446031
MMRNR00789	0	7.0658979801
MMRNR00790	0	7.0658979801
MMRNR00791	0	7.0658979801
MMRNR00792	0	3.9512437186
MMRNR00793	0	3.9512437186
MMRNR00794	0	6.9945444091
MMRNR00795	0	6.9945444091
MMRNR00796	0	6.9945444091
MMRNR00797	0	5.3230099791
MMRNR00798	0	5.8569803197
MMRNR00799	0	7.9032268087
MMRNR00800	0	7.9032268087
MMRNR00801	0	5.5759491031
MMRNR00802	0	2.3978952728
MMRNR00803	0	2.3978952728
MMRNR00804	0	2.3978952728
MMRNR00805	0	5.3690864374
MMRNR00806	0	3.6375861597
MMRNR00807	0	6.7526597084
MMRNR00809	0	5.4567446031
MMRNR00810	0	5.4567446031
MMRNR00811	0	5.4567446031
MMRNR00812	0	5.4567446031
MMRNR00813	0	5.4567446031
MMRNR00814	0	7.414372058
MMRNR00815	0	5.4567446031
MMRNR00816	0	7.0658979801
MMRNR00817	0	7.0658979801
MMRNR00818	0	7.0658979801
MMRNR00819	-3.9512437186	3.9512437186
MMRNR00820	0	4.4148164575
MMRNR00821	0	5.3230099791
MMRNR00822	0	5.3230099791
MMRNR00823	0	7.9032268087
MMRNR00824	0	5.5080378975
MMRNR00825	0	5.5080378975
MMRNR00840	0	5.4567446031
MMRNR00841	0	5.4056758849
MMRNR00842	0	4.9296662316
MMRNR00843	0	4.3567088267
MMRNR00844	0	3.6375861597
MMRNR00845	0	3.6375861597
MMRNR00851	0	1000
MMRNR00852	0	1000
MMRNR00855	0	1000
MMRNR00857	0	5.4567446031
MMRNR00858	0	5.4567446031
MMRNR00860	0	5.4567446031
MMRNR00861	0	8.1185050676
MMRNR00866	0	8.1185050676
MMRNR00867	0	8.1185050676
MMRNR00868	0	5.4567446031
MMRNR00869	-5.4567446031	5.4567446031
MMRNR00872	0	7.6247817333
MMRNR00876	0	1.8971199849
MMRNR00884	0	4.3567088267
MMRNR00886	0	5.3690864374
MMRNR00888	0	5.3690864374
MMRNR00890	0	5.5080378975
MMRNR00891	0	6.7588684983
MMRNR00892	0	4.9674958014
MMRNR00895	0	1000
MMRNR00896	0	1000
MMRNR00897	0	4.9674958014
MMRNR00846	0	1000
MMRNR00925	0	5.3230099791
MMRNR00926	0	5.3230099791
MMRNR00928	0	5.4567446031
MMRNR00929	0	5.4567446031
MMRNR00930	0	5.4567446031
MMRNR00931	0	5.4567446031
MMRNR00936	0	2.1202635362
MMRNR00938	-1000	1000
MMRNR00940	-1000	1000
MMRNR00942	-7.6333696497	7.6333696497
MMRNR00944	0	2.7300291078
MMRNR00945	-7.0181033362	7.0181033362
MMRNR00946	0	5.3230099791
MMRNR00947	0	5.3230099791
MMRNR00952	-5.0304379214	5.0304379214
MMRNR00953	-5.4567446031	5.4567446031
MMRNR00954	-5.4567446031	5.4567446031
MMRNR00955	-5.4567446031	5.4567446031
MMRNR00956	-5.4567446031	5.4567446031
MMRNR00957	-5.4567446031	5.4567446031
MMRNR00958	0	4.0073331852
MMRNR00959	-2.302585093	2.302585093
MMRNR00961	0	4.0073331852
MMRNR00965	0	7.8792914851
MMRNR00971	-5.4567446031	5.4567446031
MMRNR00972	-5.4567446031	5.4567446031
MMRNR00973	-7.5560794159	7.5560794159
MMRNR00980	-4.0073331852	4.0073331852
MMRNR00981	0	2.302585093
MMRNR00983	0	5.4567446031
MMRNR00984	-5.5026178301	5.5026178301
MMRNR00985	0	7.5069580134
MMRNR00990	0	5.6383546693
MMRNR00991	0	5.6383546693
MMRNR00943	0	1000
MMRNR00900	0	7.0658979801
MMRNR00901	0	5.8200829304
MMRNR00902	0	5.8200829304
MMRNR00903	0	5.8200829304
MMRNR00904	0	5.8200829304
MMRNR00905	0	5.8200829304
MMRNR00906	0	5.8200829304
MMRNR00907	0	5.643088406
MMRNR00908	0	5.643088406
MMRNR00909	0	5.6466240608
MMRNR00910	0	5.643088406
MMRNR00911	-6.151313248	6.151313248
MMRNR00912	-6.151313248	6.151313248
MMRNR00913	-6.151313248	6.151313248
MMRNR00914	-6.151313248	6.151313248
MMRNR00915	0	4.862393051
MMRNR01040	0	5.6191924064
MMRNR01041	-5.5227933631	5.5227933631
MMRNR01042	-5.5227933631	5.5227933631
MMRNR01043	-5.5227933631	5.5227933631
MMRNR01044	-5.5227933631	5.5227933631
MMRNR01045	-5.5227933631	5.5227933631
MMRNR01046	-5.5227933631	5.5227933631
MMRNR01048	-3.6720723358	3.6720723358
MMRNR01049	-3.6720723358	3.6720723358
MMRNR01050	-3.6720723358	3.6720723358
MMRNR01051	-3.6720723358	3.6720723358
MMRNR01052	-3.6720723358	3.6720723358
MMRNR01053	-3.6720723358	3.6720723358
MMRNR01054	0	5.5227933631
MMRNR01068	0	4.257973986
MMRNR01069	0	4.257973986
MMRNR01071	0	1000
MMRNR01072	0	1000
MMRNR01073	0	1.0
MMRNR01074	0	1.4663370688
MMRNR01075	0	1.0
MMRNR01081	0	1000
MMRNR01087	0	1.4663370688
MMRNR01088	0	1.0
MMRNR01089	0	1000
MMRNR01090	0	1000
MMRNR01091	0	1000
MMRNR01092	0	2.2335922215
MMRNR01093	0	1.0
MMRNR01094	0	4.6018312847
MMRNR01095	0	1000
MMRNR01096	0	1000
MMRNR01097	0	0.8472978604
MMRNR01098	0	1000
MMRNR01100	0	1000
MMRNR01101	0	1000
MMRNR01102	0	1000
MMRNR01103	0	1000
MMRNR01104	0	1000
MMRNR01105	0	0.8472978604
MMRNR10221	0	1000
MMRNR01131	0	3.5648268054
MMRNR01138	0	2.5389738711
MMRNR01139	0	6.5572517289
MMRNR01140	-4.7507124913	4.7507124913
MMRNR01141	0	6.7401252709
MMRNR01142	-1.7917594692	1.7917594692
MMRNR01144	-5.8464387751	5.8464387751
MMRNR01145	-5.8464387751	5.8464387751
MMRNR01146	-5.8464387751	5.8464387751
MMRNR01150	-5.8464387751	5.8464387751
MMRNR01152	-5.1685882599	5.1685882599
MMRNR01153	-5.1685882599	5.1685882599
MMRNR01154	-5.1685882599	5.1685882599
MMRNR01155	-5.1685882599	5.1685882599
MMRNR01156	-5.1685882599	5.1685882599
MMRNR01157	-5.1685882599	5.1685882599
MMRNR01158	-5.1685882599	5.1685882599
MMRNR01159	-5.1685882599	5.1685882599
MMRNR01160	-5.1685882599	5.1685882599
MMRNR01161	-5.1685882599	5.1685882599
MMRNR01162	-5.1685882599	5.1685882599
MMRNR01163	-5.1685882599	5.1685882599
MMRNR01164	-5.1685882599	5.1685882599
MMRNR01165	-5.1685882599	5.1685882599
MMRNR01166	-5.1685882599	5.1685882599
MMRNR01167	-5.1685882599	5.1685882599
MMRNR01168	-5.1685882599	5.1685882599
MMRNR01169	-5.1685882599	5.1685882599
MMRNR01170	-5.1685882599	5.1685882599
MMRNR01171	-5.1685882599	5.1685882599
MMRNR01172	-5.1685882599	5.1685882599
MMRNR01173	-5.1685882599	5.1685882599
MMRNR01174	-5.1685882599	5.1685882599
MMRNR01175	-5.1685882599	5.1685882599
MMRNR01176	-5.1685882599	5.1685882599
MMRNR01177	-5.1685882599	5.1685882599
MMRNR01178	-5.1685882599	5.1685882599
MMRNR01179	-5.1685882599	5.1685882599
MMRNR01180	-5.1685882599	5.1685882599
MMRNR01181	-5.1685882599	5.1685882599
MMRNR01182	-5.1685882599	5.1685882599
MMRNR01183	-5.1685882599	5.1685882599
MMRNR01184	-5.1685882599	5.1685882599
MMRNR01185	-5.1685882599	5.1685882599
MMRNR01186	-5.1685882599	5.1685882599
MMRNR01187	-5.1685882599	5.1685882599
MMRNR01188	-5.1685882599	5.1685882599
MMRNR01189	-5.1685882599	5.1685882599
MMRNR01190	-5.1685882599	5.1685882599
MMRNR01191	-5.1685882599	5.1685882599
MMRNR01192	-5.1685882599	5.1685882599
MMRNR01193	-5.1685882599	5.1685882599
MMRNR01194	-5.1685882599	5.1685882599
MMRNR01195	-1000	1000
MMRNR01197	-3.3081069586	3.3081069586
MMRNR01198	-4.2096554087	4.2096554087
MMRNR01199	-3.1780538303	3.1780538303
MMRNR01214	-3.3081069586	3.3081069586
MMRNR01217	-3.3081069586	3.3081069586
MMRNR01218	-3.1780538303	3.1780538303
MMRNR01225	-3.3081069586	3.3081069586
MMRNR01226	-3.1780538303	3.1780538303
MMRNR01227	-3.3081069586	3.3081069586
MMRNR01231	0	3.3081069586
MMRNR01232	-3.1780538303	3.1780538303
MMRNR01243	-3.3081069586	3.3081069586
MMRNR01244	-3.1780538303	3.1780538303
MMRNR01257	-3.3081069586	3.3081069586
MMRNR01258	-3.1780538303	3.1780538303
MMRNR01261	-3.3081069586	3.3081069586
MMRNR01262	-3.1780538303	3.1780538303
MMRNR01263	-3.3081069586	3.3081069586
MMRNR01264	-3.1780538303	3.1780538303
MMRNR01265	-3.3081069586	3.3081069586
MMRNR01266	-3.1780538303	3.1780538303
MMRNR01267	-3.3081069586	3.3081069586
MMRNR01268	-3.1780538303	3.1780538303
MMRNR01269	-3.3081069586	3.3081069586
MMRNR01270	-3.1780538303	3.1780538303
MMRNR01271	-3.3081069586	3.3081069586
MMRNR01272	-3.1780538303	3.1780538303
MMRNR01277	-3.3081069586	3.3081069586
MMRNR01278	-3.1780538303	3.1780538303
