rxn	LB	UB
MMRNR00216	0	4.1655571904
MMRNR00217	0	4.1655571904
MMRNR00218	0	6.9404990178
MMRNR00219	0	6.9404990178
MMRNR00223	-1000	1000
MMRNR00269	0	5.1541170176
MMRNR00285	0	0.1428571429
MMRNR00286	0	0.1428571429
MMRNR00352	0	5.5775711635
MMRNR00353	0	4.5613675633
MMRNR00355	0	0.7142857143
MMRNR00359	0	5.2280481707
MMRNR00360	0	5.7785364966
MMRNR00363	0	1.0
MMRNR00364	0	1.0
MMRNR00365	0	0.762140052
MMRNR00366	0	0.762140052
MMRNR00367	0	3.9484926852
MMRNR00369	0	3.9484926852
MMRNR00371	0	1.0
MMRNR00372	0	1.0
MMRNR00373	-0.762140052	0.762140052
MMRNR00374	-0.762140052	0.762140052
MMRNR00375	-0.762140052	0.762140052
MMRNR00376	0	0.762140052
MMRNR00377	-4.5613675633	4.5613675633
MMRNR00378	0	2.8662742063
MMRNR00381	0	4.5613675633
MMRNR00382	-5.5915198875	5.5915198875
MMRNR00383	-4.5613675633	4.5613675633
MMRNR00384	-4.5613675633	4.5613675633
MMRNR00386	0	2.8662742063
MMRNR00387	0	2.8662742063
MMRNR00388	0	2.8662742063
MMRNR00389	-4.0047324035	4.0047324035
MMRNR00390	0	0.2513144283
MMRNR00391	0	3.6109179126
MMRNR00392	0	1.0
MMRNR00393	0	3.2635760038
MMRNR00394	0	2.6184380424
MMRNR00395	0	1.312186389
MMRNR00396	0	0.7142857143
MMRNR00397	0	3.4921691599
MMRNR00398	0	3.4921691599
MMRNR00400	0	4.0726830654
MMRNR00401	-4.4084598917	4.4084598917
MMRNR00402	0	1000
MMRNR00403	0	2.8662742063
MMRNR00404	0	2.3715779645
MMRNR00405	0	2.3715779645
MMRNR00406	0	2.8662742063
MMRNR00407	0	2.8662742063
MMRNR00408	-2.8662742063	2.8662742063
MMRNR00409	-2.8662742063	2.8662742063
MMRNR00412	0	4.5613675633
MMRNR00413	0	3.959451699
MMRNR00414	0	2.0430738975
MMRNR00449	0	2.0614230362
MMRNR00450	-2.0614230362	2.0614230362
MMRNR00451	-1000	1000
MMRNR00454	-4.5613675633	4.5613675633
MMRNR00455	0	4.5613675633
MMRNR00457	-2.2587824703	2.2587824703
MMRNR00465	0	2.8662742063
MMRNR00466	0	4.0047324035
MMRNR00467	0	4.0047324035
MMRN_Lipid_pool	0	1000
MMRN_Protein_pool	0	1000
MMRN_Nucleotide_pool	0	1000
MMRN_glycogen	0	1000
MMRN_Biomass	0	1000
MMRNR00468	0	1000
MMRNR10760	0	1000
MMRNR00474	0	3.9863350384
MMRNR00487	0	3.9863350384
MMRNR00488	0	5.9850152234
MMRNR00489	0	6.1978978277
MMRNR00490	0	6.262036792
MMRNR00491	0	6.7902579168
MMRNR00492	0	6.3907199386
MMRNR00493	0	5.2242093944
MMRNR00494	-5.6869753563	5.6869753563
MMRNR00495	0	6.9566814883
MMRNR00496	0	4.9231043016
MMRNR00497	0	6.9566814883
MMRNR00498	0	4.9231043016
MMRNR00499	0	6.9566814883
MMRNR00500	0	4.9231043016
MMRNR00501	0	6.06941716
MMRNR00502	0	4.9231043016
MMRNR00503	0	4.2046926194
MMRNR00504	0	6.9566814883
MMRNR00505	0	5.2242093944
MMRNR00506	-6.06941716	6.06941716
MMRNR00507	0	6.3907199386
MMRNR00508	0	5.7328788491
MMRNR00509	0	6.1978978277
MMRNR00510	0	6.7902579168
MMRNR00511	0	6.3907199386
MMRNR00512	0	5.7328788491
MMRNR00513	0	6.1978978277
MMRNR00514	0	6.7902579168
MMRNR00515	0	6.3907199386
MMRNR00516	0	5.7328788491
MMRNR00517	0	6.1978978277
MMRNR00518	0	6.7902579168
MMRNR00519	0	6.3907199386
MMRNR00520	0	5.7328788491
MMRNR00521	0	6.1978978277
MMRNR00522	0	6.7902579168
MMRNR00523	0	6.3907199386
MMRNR00524	0	5.7328788491
MMRNR00525	0	6.1978978277
MMRNR00526	0	6.7902579168
MMRNR00527	0	6.3907199386
MMRNR00528	0	5.7328788491
MMRNR00529	0	6.1978978277
MMRNR00530	0	6.7902579168
MMRNR00531	0	5.6970934865
MMRNR00532	0	5.7328788491
MMRNR00533	0	6.1978978277
MMRNR00534	0	6.7902579168
MMRNR00535	0	5.6970934865
MMRNR00536	0	5.7328788491
MMRNR00537	0	6.1978978277
MMRNR00538	0	6.7902579168
MMRNR00539	0	5.0616904649
MMRNR00540	0	5.7328788491
MMRNR00541	0	6.1978978277
MMRNR00542	0	6.7902579168
MMRNR00543	0	7.595674532
MMRNR00544	0	7.595674532
MMRNR00545	0	7.595674532
MMRNR00546	0	7.595674532
MMRNR00547	0	7.595674532
MMRNR00548	0	7.595674532
MMRNR00549	0	7.595674532
MMRNR00550	0	7.595674532
MMRNR00551	0	7.595674532
MMRNR00552	0	7.595674532
MMRNR00553	0	7.595674532
MMRNR00554	0	7.595674532
MMRNR00555	0	7.595674532
MMRNR00556	0	7.595674532
MMRNR00557	0	7.595674532
MMRNR00558	0	7.595674532
MMRNR00559	0	7.595674532
MMRNR00560	0	7.595674532
MMRNR00561	0	7.595674532
MMRNR00562	0	7.595674532
MMRNR00563	0	7.595674532
MMRNR00564	0	7.595674532
MMRNR00565	0	7.595674532
MMRNR00569	0	6.9566814883
MMRNR00570	0	4.9231043016
MMRNR00571	0	5.8967613259
MMRNR00572	0	4.2046926194
MMRNR00573	0	6.9566814883
MMRNR00574	0	4.9231043016
MMRNR00575	0	5.8967613259
MMRNR00576	0	4.2046926194
MMRNR00577	0	6.9566814883
MMRNR00578	0	4.9231043016
MMRNR00579	0	5.8967613259
MMRNR00580	0	4.2046926194
MMRNR00581	0	6.9566814883
MMRNR00582	0	4.9231043016
MMRNR00583	0	5.8967613259
MMRNR00584	0	4.2046926194
MMRNR00585	0	6.9566814883
MMRNR00586	0	4.9231043016
MMRNR00587	0	5.8967613259
MMRNR00588	0	4.2046926194
MMRNR00589	0	6.9566814883
MMRNR00590	0	4.9231043016
MMRNR00591	0	5.8967613259
MMRNR00592	0	4.2046926194
MMRNR00593	0	6.9566814883
MMRNR00594	0	4.9231043016
MMRNR00595	0	5.8967613259
MMRNR00596	0	4.2046926194
MMRNR00597	0	6.9566814883
MMRNR00598	0	4.9231043016
MMRNR00599	0	5.8967613259
MMRNR00600	0	4.2046926194
MMRNR00601	0	6.9566814883
MMRNR00602	0	4.9231043016
MMRNR00603	0	5.8967613259
MMRNR00604	0	4.2046926194
MMRNR00605	0	6.9566814883
MMRNR00606	0	4.9231043016
MMRNR00607	0	5.8967613259
MMRNR00608	0	4.2046926194
MMRNR00609	0	6.9566814883
MMRNR00610	0	4.9231043016
MMRNR00611	0	5.8967613259
MMRNR00612	0	4.2046926194
MMRNR00613	0	6.9566814883
MMRNR00614	0	4.9231043016
MMRNR00615	0	5.8967613259
MMRNR00616	0	6.3907199386
MMRNR00617	0	5.7328788491
MMRNR00618	0	6.1978978277
MMRNR00619	0	6.7902579168
MMRNR00620	0	6.3907199386
MMRNR00621	0	5.7328788491
MMRNR00622	0	6.1978978277
MMRNR00623	0	6.7902579168
MMRNR00624	0	6.3907199386
MMRNR00625	0	5.7328788491
MMRNR00626	0	6.1978978277
MMRNR00627	0	6.7902579168
MMRNR00628	0	6.3907199386
MMRNR00629	0	5.7328788491
MMRNR00630	0	6.1978978277
MMRNR00631	0	6.7902579168
MMRNR00632	0	6.3907199386
MMRNR00633	0	5.7328788491
MMRNR00634	0	6.1978978277
MMRNR00635	0	6.7902579168
MMRNR00636	0	5.6970934865
MMRNR00637	0	5.7328788491
MMRNR00638	0	6.1978978277
MMRNR00639	0	6.7902579168
MMRNR00640	0	5.6970934865
MMRNR00641	0	5.7328788491
MMRNR00642	0	6.1978978277
MMRNR00643	0	6.7902579168
MMRNR00644	0	5.6970934865
MMRNR00645	0	5.7328788491
MMRNR00646	0	6.1978978277
MMRNR00647	0	6.7902579168
MMRNR00648	0	5.0616904649
MMRNR00649	0	5.7328788491
MMRNR00650	0	6.1978978277
MMRNR00651	0	6.7902579168
MMRNR00655	-6.7038890069	6.7038890069
MMRNR00656	-6.7038890069	6.7038890069
MMRNR00657	0	7.1398868878
MMRNR00658	0	5.4173694379
