rxn	LB	UB
MMRNR00215	0	0.1666666667
MMRNR00216	0	4.2743486209
MMRNR00217	0	4.2743486209
MMRNR00218	0	6.6545819812
MMRNR00219	0	6.6545819812
MMRNR00223	-1000	1000
MMRNR00269	0	4.836281907
MMRNR00285	0	1.8718021769
MMRNR00286	0	1.8718021769
MMRNR00352	0	5.2983173665
MMRNR00353	0	4.4678219948
MMRNR00355	0	0.6061358036
MMRNR00359	0	5.329492984
MMRNR00360	0	5.6306142318
MMRNR00363	0	0.1541506798
MMRNR00364	0	0.1541506798
MMRNR00365	0	1.5404450409
MMRNR00366	0	1.5404450409
MMRNR00367	0	3.3019907316
MMRNR00369	0	3.3019907316
MMRNR00371	0	0.1541506798
MMRNR00372	0	0.1541506798
MMRNR00373	-1.5404450409	1.5404450409
MMRNR00374	-1.5404450409	1.5404450409
MMRNR00375	-1.5404450409	1.5404450409
MMRNR00376	0	1.5404450409
MMRNR00377	-4.4678219948	4.4678219948
MMRNR00378	0	2.9177707321
MMRNR00381	0	4.4678219948
MMRNR00382	-5.1338357279	5.1338357279
MMRNR00383	-4.4678219948	4.4678219948
MMRNR00384	-4.4678219948	4.4678219948
MMRNR00386	0	2.9177707321
MMRNR00387	0	2.9177707321
MMRNR00388	0	2.9177707321
MMRNR00389	-4.1484117835	4.1484117835
MMRNR00390	0	1.6094379124
MMRNR00391	0	3.1640675884
MMRNR00392	0	0.1541506798
MMRNR00393	0	3.4965075615
MMRNR00394	0	2.9618307219
MMRNR00395	0	2.0149030205
MMRNR00396	0	0.6061358036
MMRNR00397	0	3.8918202981
MMRNR00398	0	3.8918202981
MMRNR00400	0	3.6109179126
MMRNR00401	-4.885323992	4.885323992
MMRNR00402	0	1000
MMRNR00403	0	3.2896448958
MMRNR00404	0	2.3826278007
MMRNR00405	0	2.3826278007
MMRNR00406	0	2.9177707321
MMRNR00407	0	2.9177707321
MMRNR00408	-2.9177707321	2.9177707321
MMRNR00409	-2.9177707321	2.9177707321
MMRNR00412	0	4.4678219948
MMRNR00413	0	4.1484117835
MMRNR00414	0	2.8526314299
MMRNR00449	0	2.4423470354
MMRNR00450	-2.4423470354	2.4423470354
MMRNR00451	-1000	1000
MMRNR00454	-4.4678219948	4.4678219948
MMRNR00455	0	4.4678219948
MMRNR00457	-2.3513752572	2.3513752572
MMRNR00465	0	2.9177707321
MMRNR00466	0	4.1484117835
MMRNR00467	0	4.1484117835
MMRN_Lipid_pool	0	1000
MMRN_Protein_pool	0	1000
MMRN_Nucleotide_pool	0	1000
MMRN_glycogen	0	1000
MMRN_Biomass	0	1000
MMRNR00468	0	1000
MMRNR10760	0	1000
MMRNR00474	0	4.0459709779
MMRNR00487	0	3.6419625343
MMRNR00488	0	6.0695823264
MMRNR00489	0	6.2298250642
MMRNR00490	0	6.1114673395
MMRNR00491	0	6.7139682441
MMRNR00492	0	6.4093521752
MMRNR00493	0	5.2443890245
MMRNR00494	-5.5194589152	5.5194589152
MMRNR00495	0	6.6118169954
MMRNR00496	0	5.0017066634
MMRNR00497	0	6.6118169954
MMRNR00498	0	5.0017066634
MMRNR00499	0	6.6118169954
MMRNR00500	0	5.0017066634
MMRNR00501	0	5.9868706781
MMRNR00502	0	5.0017066634
MMRNR00503	0	4.1510399059
MMRNR00504	0	6.6118169954
MMRNR00505	0	5.2443890245
MMRNR00506	-5.9868706781	5.9868706781
MMRNR00507	0	6.4093521752
MMRNR00508	0	5.8474017024
MMRNR00509	0	6.2298250642
MMRNR00510	0	6.7139682441
MMRNR00511	0	6.4093521752
MMRNR00512	0	5.8474017024
MMRNR00513	0	6.2298250642
MMRNR00514	0	6.7139682441
